Index,PDB Code,Class,Region
d1dq3a2,1dq3,a+b,A:336-414
d1whza_,1whz,a+b,A:
d1j26a_,1j26,a+b,A:
d2fgga1,2fgg,a+b,A:4-87
d1sr9a3,1sr9,a+b,A:492-643
d1jida_,1jid,a+b,A:
d1kvna_,1kvn,a+b,A:
d1lnga_,1lng,a+b,A:
d1mzga_,1mzg,a+b,A:
d1ni7a_,1ni7,a+b,A:
d1su0b_,1su0,a+b,B:
d1wfza_,1wfz,a+b,A:
d1vqza1,1vqz,a+b,A:242-329
d1nr3a_,1nr3,a+b,A:
d1dtja_,1dtj,a+b,A:
d2ctfa1,2ctf,a+b,A:7-96
d2ctla1,2ctl,a+b,A:8-91
d2ctka1,2ctk,a+b,A:8-98
d2ctma1,2ctm,a+b,A:8-88
d2ctea1,2cte,a+b,A:8-88
d2ctja1,2ctj,a+b,A:8-89
d1viga_,1vig,a+b,A:
d1zzka1,1zzk,a+b,A:11-85
d1j4wa1,1j4w,a+b,A:1-74
d1j4wa2,1j4w,a+b,A:104-174
d1x4ma1,1x4m,a+b,A:8-88
d1x4na1,1x4n,a+b,A:8-86
d1tuaa1,1tua,a+b,A:1-84
d1tuaa2,1tua,a+b,A:85-188
d1we8a_,1we8,a+b,A:
d2axya1,2axy,a+b,A:11-81
d2cpqa1,2cpq,a+b,A:212-289
d2bl5a1,2bl5,a+b,A:1-134
d3proc1,3pro,a+b,C:6-85
d3proc2,3pro,a+b,C:86-163
d1gpma3,1gpm,a+b,A:405-525
d1j5ec1,1j5e,a+b,C:2-106
d1wh9a_,1wh9,a+b,A:
d1egaa2,1ega,a+b,A:183-295
d1wf3a2,1wf3,a+b,A:181-298
d2asba2,2asb,a+b,A:184-262
d2asba3,2asb,a+b,A:263-329
d1mkya3,1mky,a+b,A:359-439
d1josa_,1jos,a+b,A:
d1pa4a_,1pa4,a+b,A:
d1ib8a2,1ib8,a+b,A:1-90
d1v9ja_,1v9j,a+b,A:
d1ny8a_,1ny8,a+b,A:
d1veha_,1veh,a+b,A:
d1xhja_,1xhj,a+b,A:
d1th5a1,1th5,a+b,A:154-226
d2cu6a1,2cu6,a+b,A:6-96
d1no5a_,1no5,a+b,A:
d1wota_,1wot,a+b,A:
d1ylqa1,1ylq,a+b,A:1-90
d1knya2,1kny,a+b,A:1-125
d2hhpa2,2hhp,a+b,A:4-201
d1px5a2,1px5,a+b,A:1-200
d1r89a2,1r89,a+b,A:1-142
d2fmpa3,2fmp,a+b,A:149-335
d1jmsa4,1jms,a+b,A:303-510
d2bcqa3,2bcq,a+b,A:386-575
d1jqra_,1jqr,a+b,A:
d1miwa2,1miw,a+b,A:1-139
d1ou5a2,1ou5,a+b,A:-1-150
d1vfga2,1vfg,a+b,A:1-136
d1vj7a2,1vj7,a+b,A:197-371
d2be3a1,2be3,a+b,A:1-203
d1v4aa2,1v4a,a+b,A:2-286
d2b4va2,2b4v,a+b,A:30-288
d2fcla1,2fcl,a+b,A:1-157
d2fug51,2fug,a+b,5:1-196
d1j5ec2,1j5e,a+b,C:107-207
d1hh2p4,1hh2,a+b,P:1-126
d1k0ra4,1k0r,a+b,A:-4-99
d2akza2,2akz,a+b,A:1-139
d1ec7a2,1ec7,a+b,A:5-137
d1r6wa2,1r6w,a+b,A:-2-99
d1muca2,1muc,a+b,A:4-130
d2mnra2,2mnr,a+b,A:3-132
d1jpdx2,1jpd,a+b,X:-2-113
d1jpma2,1jpm,a+b,A:1-125
d1kkoa2,1kko,a+b,A:1-160
d1rvka2,1rvk,a+b,A:1-126
d1sjda2,1sjd,a+b,A:1-125
d1r0ma2,1r0m,a+b,A:6-132
d1wuea2,1wue,a+b,A:1001-1126
d1tzza2,1tzz,a+b,A:1006-1145
d1yeya2,1yey,a+b,A:2-140
d2gdqa2,2gdq,a+b,A:4-118
d2gl5a2,2gl5,a+b,A:1-122
d1i4ja_,1i4j,a+b,A:
d1jj2q_,1jj2,a+b,Q:
d1gd8a_,1gd8,a+b,A:
d1h6ha_,1h6h,a+b,A:
d1kq6a_,1kq6,a+b,A:
d1kmda_,1kmd,a+b,A:
d1ocsa_,1ocs,a+b,A:
d1xtea_,1xte,a+b,A:
d1ji8a_,1ji8,a+b,A:
d1ghha_,1ghh,a+b,A:
d1sf8a_,1sf8,a+b,A:
d2fdna_,2fdn,a+b,A:
d7fd1a_,7fd1,a+b,A:
d1h98a_,1h98,a+b,A:
d1jb0c_,1jb0,a+b,C:
d1xera_,1xer,a+b,A:
d1fxda_,1fxd,a+b,A:
d1iqza_,1iqz,a+b,A:
d1sj1a_,1sj1,a+b,A:
d1feha3,1feh,a+b,A:127-209
d1hfel2,1hfe,a+b,L:2-86
d2c42a5,2c42,a+b,A:669-785
d1h7wa5,1h7w,a+b,A:845-1017
d1jnrb_,1jnr,a+b,B:
d1kqfb1,1kqf,a+b,B:2-245
d1h0hb_,1h0h,a+b,B:
d1y5ib1,1y5i,a+b,B:1-509
d1vlen2,1vle,a+b,N:1-195
d2fug91,2fug,a+b,9:26-179
d2fug34,2fug,a+b,3:96-246
d2gmha3,2gmh,a+b,A:483-584
d2fzcb1,2fzc,a+b,B:2-100
d1pg5b1,1pg5,a+b,B:11-104
d1ayea2,1aye,a+b,A:4A-99A
d1jqga2,1jqg,a+b,A:4P-100P
d1kwma2,1kwm,a+b,A:1A-95A
d1scjb_,1scj,a+b,B:
d1itpa_,1itp,a+b,A:
d1t1ea2,1t1e,a+b,A:12-190
d1kn6a_,1kn6,a+b,A:
d1lq9a_,1lq9,a+b,A:
d1rjja_,1rjj,a+b,A:
d1tr0a_,1tr0,a+b,A:
d1iuja_,1iuj,a+b,A:
d1sqea_,1sqe,a+b,A:
d1tz0a_,1tz0,a+b,A:
d1q8ba_,1q8b,a+b,A:
d1mwqa_,1mwq,a+b,A:
d1i1ga2,1i1g,a+b,A:62-141
d2cyya2,2cyy,a+b,A:65-150
d2cfxa2,2cfx,a+b,A:64-140
d2cg4a2,2cg4,a+b,A:67-152
d1tuwa_,1tuw,a+b,A:
d1s7ia_,1s7i,a+b,A:
d1t0tv_,1t0t,a+b,V:
d1x7va_,1x7v,a+b,A:
d1tuva_,1tuv,a+b,A:
d1y0ha_,1y0h,a+b,A:
d2hiqa1,2hiq,a+b,A:9-104
d1vqsa_,1vqs,a+b,A:
d2gvka1,2gvk,a+b,A:8-316
d2d3qa1,2d3q,a+b,A:4-442
d2iiza1,2iiz,a+b,A:5-310
d2ftra1,2ftr,a+b,A:4-106
d2fiua1,2fiu,a+b,A:1-95
d2cb2a1,2cb2,a+b,A:2-308
d1vfja_,1vfj,a+b,A:
d1gnka_,1gnk,a+b,A:
d2cz4a1,2cz4,a+b,A:1-100
d1nzaa_,1nza,a+b,A:
d1naqa_,1naq,a+b,A:
d1ukua_,1uku,a+b,A:
d1o51a_,1o51,a+b,A:
d1nh8a2,1nh8,a+b,A:211-284
d1h3da2,1h3d,a+b,A:225-299
d1ivza_,1ivz,a+b,A:
d2dyaa1,2dya,a+b,A:6-158
d1l3ka1,1l3k,a+b,A:8-91
d1l3ka2,1l3k,a+b,A:103-181
d1nu4a_,1nu4,a+b,A:
d2u1aa_,2u1a,a+b,A:
d2u2fa_,2u2f,a+b,A:
d1o0pa_,1o0p,a+b,A:
d1u2fa_,1u2f,a+b,A:
d1fxla1,1fxl,a+b,A:37-118
d1fxla2,1fxl,a+b,A:119-203
d2msta_,2mst,a+b,A:
d1cvja1,1cvj,a+b,A:11-90
d1cvja2,1cvj,a+b,A:91-179
d2adca1,2adc,a+b,A:335-443
d2adca2,2adc,a+b,A:444-531
d1fjca_,1fjc,a+b,A:
d1fj7a_,1fj7,a+b,A:
d1h6kx_,1h6k,a+b,X:
d1oo0b_,1oo0,a+b,B:
d1zh5a2,1zh5,a+b,A:105-189
d1owxa_,1owx,a+b,A:
d1no8a_,1no8,a+b,A:
d1p1ta_,1p1t,a+b,A:
d1ufwa_,1ufw,a+b,A:
d1wexa_,1wex,a+b,A:
d1weya_,1wey,a+b,A:
d1wg5a_,1wg5,a+b,A:
d2cqga1,2cqg,a+b,A:96-185
d1wf0a_,1wf0,a+b,A:
d1wf2a_,1wf2,a+b,A:
d1whva_,1whv,a+b,A:
d1whwa_,1whw,a+b,A:
d1whxa_,1whx,a+b,A:
d2cpha1,2cph,a+b,A:454-547
d2cpfa1,2cpf,a+b,A:362-446
d1whya_,1why,a+b,A:
d1wi8a_,1wi8,a+b,A:
d2dita1,2dit,a+b,A:8-106
d2cpia1,2cpi,a+b,A:101-189
d2cpxa1,2cpx,a+b,A:291-392
d2cqia1,2cqi,a+b,A:1-90
d1x4ga1,1x4g,a+b,A:8-103
d1x5sa1,1x5s,a+b,A:8-97
d2bz2a1,2bz2,a+b,A:35-113
d2cq0a1,2cq0,a+b,A:231-320
d1x4da1,1x4d,a+b,A:8-96
d1x4fa1,1x4f,a+b,A:8-106
d1wi6a1,1wi6,a+b,A:69-143
d2cqba1,2cqb,a+b,A:1-89
d2cq3a1,2cq3,a+b,A:110-202
d2f9da1,2f9d,a+b,A:12-125
d1x5ua1,1x5u,a+b,A:7-99
d1x4ea1,1x4e,a+b,A:8-79
d1u6fa1,1u6f,a+b,A:1-139
d2dgxa1,2dgx,a+b,A:563-635
d2cpda1,2cpd,a+b,A:223-308
d2disa1,2dis,a+b,A:8-103
d1wwha1,1wwh,a+b,A:169-249
d2cq1a1,2cq1,a+b,A:51-138
d2cq2a1,2cq2,a+b,A:25-125
d2cpza1,2cpz,a+b,A:383-484
d2ghpa1,2ghp,a+b,A:116-196
d2ghpa2,2ghp,a+b,A:41-115
d2ghpa3,2ghp,a+b,A:206-291
d2cpea1,2cpe,a+b,A:353-453
d2cqha1,2cqh,a+b,A:2-81
d1x4aa1,1x4a,a+b,A:9-103
d1x4ca1,1x4c,a+b,A:8-102
d1wela1,1wel,a+b,A:412-523
d2cpya1,2cpy,a+b,A:536-638
d2cqpa1,2cqp,a+b,A:917-1002
d2cq4a1,2cq4,a+b,A:132-232
d2cpja1,2cpj,a+b,A:65-150
d1x5oa1,1x5o,a+b,A:8-108
d1x4ha1,1x4h,a+b,A:8-105
d2cqda1,2cqd,a+b,A:1-103
d1koha2,1koh,a+b,A:105-200
d1jmta_,1jmt,a+b,A:
d1uw4a_,1uw4,a+b,A:
d2bopa_,2bop,a+b,A:
d1r8ha_,1r8h,a+b,A:
d1b3ta_,1b3t,a+b,A:
d5ruba2,5rub,a+b,A:2-137
d1ykwa2,1ykw,a+b,A:4-145
d1wdda2,1wdd,a+b,A:11-150
d2d69a2,2d69,a+b,A:8-133
d1apsa_,1aps,a+b,A:
d1ulra_,1ulr,a+b,A:
d1gxua_,1gxu,a+b,A:
d1urra_,1urr,a+b,A:
d2byca1,2byc,a+b,A:1-136
d1yrxa1,1yrx,a+b,A:17-130
d1x0pa1,1x0p,a+b,A:102-243
d1wdta4,1wdt,a+b,A:570-665
d1wdta5,1wdt,a+b,A:378-454
d1n0ua4,1n0u,a+b,A:482-560
d1n0ua5,1n0u,a+b,A:726-842
d1vi7a2,1vi7,a+b,A:138-208
d2cvea2,2cve,a+b,A:125-191
d1t95a3,1t95,a+b,A:162-234
d1f60b_,1f60,a+b,B:
d1gh8a_,1gh8,a+b,A:
d1pbua_,1pbu,a+b,A:
d1jjcb4,1jjc,a+b,B:682-785
d1loua_,1lou,a+b,A:
d1vmba_,1vmb,a+b,A:
d1j5ej_,1j5e,a+b,J:
d1nz8a_,1nz8,a+b,A:
d2hhpa3,2hhp,a+b,A:352-530
d1q79a3,1q79,a+b,A:365-498
d1r89a3,1r89,a+b,A:258-437
d1osda_,1osd,a+b,A:
d1kqka_,1kqk,a+b,A:
d1mwya_,1mwy,a+b,A:
d1fvqa_,1fvq,a+b,A:
d1aw0a_,1aw0,a+b,A:
d1q8la_,1q8l,a+b,A:
d1cc8a_,1cc8,a+b,A:
d1fe0a_,1fe0,a+b,A:
d1cpza_,1cpz,a+b,A:
d1k0va_,1k0v,a+b,A:
d1sb6a_,1sb6,a+b,A:
d1qupa2,1qup,a+b,A:2-73
d1gmua2,1gmu,a+b,A:71-138
d1eara2,1ear,a+b,A:75-142
d1sc6a3,1sc6,a+b,A:327-410
d1ygya3,1ygy,a+b,A:452-529
d1tdja2,1tdj,a+b,A:336-423
d1tdja3,1tdj,a+b,A:424-514
d1phza1,1phz,a+b,A:19-115
d1q5ya_,1q5y,a+b,A:
d2bj7a2,2bj7,a+b,A:51-132
d1u8sa1,1u8s,a+b,A:2-87
d1u8sa2,1u8s,a+b,A:88-180
d2fgca1,2fgc,a+b,A:105-187
d2f1fa1,2f1f,a+b,A:2-77
d2f1fa2,2f1f,a+b,A:78-163
d1zpva1,1zpv,a+b,A:1-83
d1zhva1,1zhv,a+b,A:2-61
d1zhva2,1zhv,a+b,A:62-127
d1zvpa1,1zvp,a+b,A:2-67
d1zvpa2,1zvp,a+b,A:68-131
d2hmfa2,2hmf,a+b,A:404-470
d2hmfa3,2hmf,a+b,A:304-403
d2j0wa2,2j0w,a+b,A:295-385
d2j0wa3,2j0w,a+b,A:386-449
d2cdqa2,2cdq,a+b,A:329-419
d2cdqa3,2cdq,a+b,A:420-494
d2f06a1,2f06,a+b,A:71-141
d2f06a2,2f06,a+b,A:1-70
d1y7pa2,1y7p,a+b,A:2-78
d1cg2a2,1cg2,a+b,A:214-326
d1fnoa3,1fno,a+b,A:208-320
d1r3na2,1r3n,a+b,A:248-363
d1vgya2,1vgy,a+b,A:181-293
d2q43a2,2q43,a+b,A:195-313
d1lfwa2,1lfw,a+b,A:187-382
d1z2la2,1z2l,a+b,A:213-329
d1ysja2,1ysj,a+b,A:178-292
d1hw8a1,1hw8,a+b,A:587-703
d1r7ia1,1r7i,a+b,A:111-220
d1ekra_,1ekr,a+b,A:
d1f3va_,1f3v,a+b,A:
d1mlaa2,1mla,a+b,A:128-197
d1nm2a2,1nm2,a+b,A:134-195
d1u0sa_,1u0s,a+b,A:
d1o8ba2,1o8b,a+b,A:127-198
d1uj6a2,1uj6,a+b,A:132-205
d1kp6a_,1kp6,a+b,A:
d1nxia_,1nxi,a+b,A:
d1j27a_,1j27,a+b,A:
d2oaua2,2oau,a+b,A:180-280
d1piea2,1pie,a+b,A:214-396
d1s4ea2,1s4e,a+b,A:181-351
d1wuua2,1wuu,a+b,A:217-392
d1h72c2,1h72,a+b,C:168-300
d1kkha2,1kkh,a+b,A:181-317
d1kvka2,1kvk,a+b,A:226-394
d1k47a2,1k47,a+b,A:195-329
d1fi4a2,1fi4,a+b,A:191-393
d1ueka2,1uek,a+b,A:149-268
d1oj4a2,1oj4,a+b,A:164-283
d1mg7a2,1mg7,a+b,A:188-380
d1regx_,1reg,a+b,X:
d1fvga_,1fvg,a+b,A:
d1nwaa_,1nwa,a+b,A:
d1azsa_,1azs,a+b,A:
d1azsb_,1azs,a+b,B:
d1fx2a_,1fx2,a+b,A:
d1wc3a_,1wc3,a+b,A:
d1w25a3,1w25,a+b,A:294-455
d1f9ya_,1f9y,a+b,A:
d1gpja3,1gpj,a+b,A:1-143
d1lxna_,1lxn,a+b,A:
d1lxja_,1lxj,a+b,A:
d1vk8a_,1vk8,a+b,A:
d1yqha1,1yqh,a+b,A:1-101
d2iboa1,2ibo,a+b,A:1-90
d1s99a_,1s99,a+b,A:
d1hbnc_,1hbn,a+b,C:
d1hbna2,1hbn,a+b,A:2-269
d1hbnb2,1hbn,a+b,B:2-188
d1qlta1,1qlt,a+b,A:274-560
d1wvfa1,1wvf,a+b,A:243-521
d1f0xa1,1f0x,a+b,A:274-567
d1i19a1,1i19,a+b,A:274-613
d1w1oa1,1w1o,a+b,A:246-534
d1ftra1,1ftr,a+b,A:1-148
d1ftra2,1ftr,a+b,A:149-296
d1qd1a1,1qd1,a+b,A:2-180
d1qd1a2,1qd1,a+b,A:181-326
d1aopa1,1aop,a+b,A:81-145
d1aopa2,1aop,a+b,A:346-425
d1oy8a1,1oy8,a+b,A:38-134
d1oy8a3,1oy8,a+b,A:567-673
d1in0a1,1in0,a+b,A:2-89
d1in0a2,1in0,a+b,A:90-163
d1q8ka2,1q8k,a+b,A:186-302
d2ahob3,2aho,a+b,B:176-264
d1utaa_,1uta,a+b,A:
d1wj9a1,1wj9,a+b,A:1-87
d1wj9a2,1wj9,a+b,A:88-211
d1rwua_,1rwu,a+b,A:
d2p8ia1,2p8i,a+b,A:1-115
d2ewha1,2ewh,a+b,A:6-98
d2a10a1,2a10,a+b,A:4-107
d2f5ga1,2f5g,a+b,A:2-131
d2a6oa1,2a6o,a+b,A:4-133
d2fyxa1,2fyx,a+b,A:1-130
d1zpwx1,1zpw,a+b,X:2-83
d1gtda_,1gtd,a+b,A:
d1t4aa_,1t4a,a+b,A:
d1vq3a_,1vq3,a+b,A:
d1t3ta3,1t3t,a+b,A:1-152
d1u2ca2,1u2c,a+b,A:179-303
d1dj0a_,1dj0,a+b,A:
d1k8wa5,1k8w,a+b,A:9-250
d1r3ea2,1r3e,a+b,A:10-237
d1sgva2,1sgv,a+b,A:3-235
d2apoa2,2apo,a+b,A:17-246
d1vioa1,1vio,a+b,A:58-231
d1v9fa_,1v9f,a+b,A:
d1v9ka_,1v9k,a+b,A:
d1szwa_,1szw,a+b,A:
d1pj5a4,1pj5,a+b,A:428-742
d1vlya2,1vly,a+b,A:3-243
d1vloa2,1vlo,a+b,A:4-277
d1v5va2,1v5v,a+b,A:3-312
d1xzpa3,1xzp,a+b,A:1-117
d2c5sa2,2c5s,a+b,A:3-173
d1vbka2,1vbk,a+b,A:1-175
d1rkia1,1rki,a+b,A:1-98
d1vaja1,1vaj,a+b,A:3-205
d1y0na_,1y0n,a+b,A:
d1pv5a_,1pv5,a+b,A:
d2gs5a1,2gs5,a+b,A:1-193
d2hafa1,2haf,a+b,A:15-192
d2ew0a1,2ew0,a+b,A:5-179
d1jx4a1,1jx4,a+b,A:241-341
d1jiha1,1jih,a+b,A:390-509
d1unnc_,1unn,a+b,C:
d2dpia1,2dpi,a+b,A:300-414
d1t94a1,1t94,a+b,A:411-515
d2fhza1,2fhz,a+b,A:27-109
d1bxya_,1bxy,a+b,A:
d1jj2v_,1jj2,a+b,V:
d1tt8a_,1tt8,a+b,A:
d2fa1a1,2fa1,a+b,A:84-241
d1vr8a1,1vr8,a+b,A:25-154
d1jyha_,1jyh,a+b,A:
d1r8ea2,1r8e,a+b,A:121-277
d1d5ya3,1d5y,a+b,A:122-294
d2hvaa1,2hva,a+b,A:1-190
d1xkoa_,1xko,a+b,A:
d1xkra_,1xkr,a+b,A:
d1jh6a_,1jh6,a+b,A:
d1iuha_,1iuh,a+b,A:
d2ilxa1,2ilx,a+b,A:1-219
d2fsqa1,2fsq,a+b,A:6-237
d1f32a_,1f32,a+b,A:
d1d8ia_,1d8i,a+b,A:
d1yema_,1yem,a+b,A:
d2acaa1,2aca,a+b,A:8-181
d2fbla1,2fbl,a+b,A:2-151
d1zdya1,1zdy,a+b,A:3-303
d2if1a_,2if1,a+b,A:
d1s12a_,1s12,a+b,A:
d1lbua2,1lbu,a+b,A:84-213
d1tzpa_,1tzp,a+b,A:
d1r44a_,1r44,a+b,A:
d1vhha_,1vhh,a+b,A:
d1j5ed_,1j5e,a+b,D:
d1dm9a_,1dm9,a+b,A:
d1h3fa2,1h3f,a+b,A:352-432
d1jh3a_,1jh3,a+b,A:
d1p9ka_,1p9k,a+b,A:
d1kska3,1ksk,a+b,A:1-59
d1vioa2,1vio,a+b,A:0-57
d1tkea2,1tke,a+b,A:63-224
d1v4pa_,1v4p,a+b,A:
d1f7ua3,1f7u,a+b,A:2-135
d1iq0a3,1iq0,a+b,A:1-96
d1is1a_,1is1,a+b,A:
d1wiha_,1wih,a+b,A:
d1uv7a_,1uv7,a+b,A:
d1j98a_,1j98,a+b,A:
d1j6wa_,1j6w,a+b,A:
d1hr6b2,1hr6,a+b,B:246-462
d1hr6a1,1hr6,a+b,A:14-233
d1hr6a2,1hr6,a+b,A:234-470
d1ppja1,1ppj,a+b,A:2-233
d1ppja2,1ppj,a+b,A:234-442
d1kb9a1,1kb9,a+b,A:27-239
d1kb9a2,1kb9,a+b,A:240-457
d1ppjb1,1ppj,a+b,B:17-235
d1ppjb2,1ppj,a+b,B:236-439
d1kb9b1,1kb9,a+b,B:17-218
d1kb9b2,1kb9,a+b,B:219-368
d2fgea1,2fge,a+b,A:540-797
d2fgea2,2fge,a+b,A:798-993
d2fgea3,2fge,a+b,A:272-539
d2fgea4,2fge,a+b,A:15-271
d1q2la1,1q2l,a+b,A:504-732
d1q2la2,1q2l,a+b,A:733-960
d1q2la3,1q2l,a+b,A:264-503
d1q2la4,1q2l,a+b,A:24-263
d1tiga_,1tig,a+b,A:
d1jo0a_,1jo0,a+b,A:
d1rq8a_,1rq8,a+b,A:
d1dcja_,1dcj,a+b,A:
d1pava_,1pav,a+b,A:
d1jdqa_,1jdq,a+b,A:
d2bkya1,2bky,a+b,A:9-97
d2bkyx1,2bky,a+b,X:4-89
d1vm0a_,1vm0,a+b,A:
d1hc7a3,1hc7,a+b,A:404-477
d1nj1a2,1nj1,a+b,A:411-481
d1nj8a2,1nj8,a+b,A:394-455
d1msza_,1msz,a+b,A:
d1ug8a_,1ug8,a+b,A:
d1whra_,1whr,a+b,A:
d1ejda_,1ejd,a+b,A:
d1g6sa_,1g6s,a+b,A:
d1rf6a_,1rf6,a+b,A:
d2ccqa1,2ccq,a+b,A:11-109
d1l4sa_,1l4s,a+b,A:
d1tola2,1tol,a+b,A:125-216
d1lr0a_,1lr0,a+b,A:
d1u07a_,1u07,a+b,A:
d1kpta_,1kpt,a+b,A:
d1ev0a_,1ev0,a+b,A:
d1neia_,1nei,a+b,A:
d1p65a_,1p65,a+b,A:
d2ge7a1,2ge7,a+b,A:8-114
d2giba1,2gib,a+b,A:270-366
d1dwka2,1dwk,a+b,A:87-156
d1oy8a5,1oy8,a+b,A:182-273
d1oy8a6,1oy8,a+b,A:725-812
d1bwvs_,1bwv,a+b,S:
d1rbli_,1rbl,a+b,I:
d1wdds_,1wdd,a+b,S:
d1svdm1,1svd,a+b,M:3-110
d1usma_,1usm,a+b,A:
d1ru0a_,1ru0,a+b,A:
d1xxaa_,1xxa,a+b,A:
d1b4ba_,1b4b,a+b,A:
d1twfk_,1twf,a+b,K:
d1xppa_,1xpp,a+b,A:
d1c0aa2,1c0a,a+b,A:288-420
d1l0wa2,1l0w,a+b,A:295-414
d1zq1c2,1zq1,a+b,C:277-407
d2eyqa6,2eyq,a+b,A:990-1147
d1n6za_,1n6z,a+b,A:
d1a79a2,1a79,a+b,A:9-82
d1r0va3,1r0v,a+b,A:140-214
d1r11a3,1r11,a+b,A:3-60
d1ewqa4,1ewq,a+b,A:1-120
d1wb9a4,1wb9,a+b,A:2-116
d1syxb1,1syx,a+b,B:25-86
d1wh2a_,1wh2,a+b,A:
d1jg5a_,1jg5,a+b,A:
d1iq4a_,1iq4,a+b,A:
d1jj2d_,1jj2,a+b,D:
d1dzfa2,1dzf,a+b,A:144-215
d1qu9a_,1qu9,a+b,A:
d1pf5a_,1pf5,a+b,A:
d2ewca1,2ewc,a+b,A:3-122
d2cvla1,2cvl,a+b,A:1-124
d1ufya_,1ufy,a+b,A:
d1iv3a_,1iv3,a+b,A:
d1t0aa_,1t0a,a+b,A:
d1w5ba2,1w5b,a+b,A:232-354
d1rq2a2,1rq2,a+b,A:206-312
d1w5fa2,1w5f,a+b,A:216-336
d1tuba2,1tub,a+b,A:246-440
d1tubb2,1tub,a+b,B:246-437
d1t0kb_,1t0k,a+b,B:
d1h7ma_,1h7m,a+b,A:
d1xbia1,1xbi,a+b,A:2-116
d2ozba1,2ozb,a+b,A:4-128
d1ipaa2,1ipa,a+b,A:1-105
d1gz0a2,1gz0,a+b,A:2-77
d1dt9a2,1dt9,a+b,A:277-422
d1clia1,1cli,a+b,A:5-170
d1vk3a1,1vk3,a+b,A:2-166
d1vk3a2,1vk3,a+b,A:346-507
d1t3ta4,1t3t,a+b,A:221-429
d1t3ta5,1t3t,a+b,A:617-816
d1vqva1,1vqv,a+b,A:1-137
d1q8ra_,1q8r,a+b,A:
d2hqsc1,2hqs,a+b,C:68-173
d1r1ma_,1r1m,a+b,A:
d1vmha_,1vmh,a+b,A:
d1vmja_,1vmj,a+b,A:
d1vpha_,1vph,a+b,A:
d1otfa_,1otf,a+b,A:
d1s0ya_,1s0y,a+b,A:
d1s0yb_,1s0y,a+b,B:
d1gyxa_,1gyx,a+b,A:
d1otga_,1otg,a+b,A:
d2gdga1,2gdg,a+b,A:1-114
d1hfoa_,1hfo,a+b,A:
d1dpta_,1dpt,a+b,A:
d1mwwa_,1mww,a+b,A:
d1u9da_,1u9d,a+b,A:
d2aala1,2aal,a+b,A:1-129
d1obfo2,1obf,a+b,O:153-314
d2czca1,2czc,a+b,A:140-301
d1t4ba2,1t4b,a+b,A:134-354
d2gz1a2,2gz1,a+b,A:128-329
d1nvmb2,1nvm,a+b,B:132-286
d1vkna2,1vkn,a+b,A:145-307
d2g17a2,2g17,a+b,A:154-308
d2cvoa2,2cvo,a+b,A:219-383
d2hjsa2,2hjs,a+b,A:130-319
d1ebfa2,1ebf,a+b,A:151-340
d1ff9a2,1ff9,a+b,A:125-391
d2dapa2,2dap,a+b,A:119-268
d1diha2,1dih,a+b,A:131-240
d1yl5a2,1yl5,a+b,A:106-214
d1vm6a2,1vm6,a+b,A:97-182
d1gr0a2,1gr0,a+b,A:201-311
d1p1ja2,1p1j,a+b,A:323-437
d1u1ia2,1u1i,a+b,A:228-332
d1vjpa2,1vjp,a+b,A:210-316
d1j5pa3,1j5p,a+b,A:109-211
d1r0ka3,1r0k,a+b,A:127-264
d1lc0a2,1lc0,a+b,A:129-246
d1h6da2,1h6d,a+b,A:213-374
d1tlta2,1tlt,a+b,A:128-267
d1xeaa2,1xea,a+b,A:123-266
d1ydwa2,1ydw,a+b,A:134-304
d1zh8a2,1zh8,a+b,A:132-275
d2nvwa2,2nvw,a+b,A:155-373
d2iafa1,2iaf,a+b,A:4-148
d1ygya4,1ygy,a+b,A:317-451
d2glza1,2glz,a+b,A:3-151
d2pk8a1,2pk8,a+b,A:2-95
d2ft1a1,2ft1,a+b,A:104-383
d2i52a1,2i52,a+b,A:1-120
d2ieca1,2iec,a+b,A:11-123
d2ffga1,2ffg,a+b,A:2-79
d1oaca4,1oac,a+b,A:5-90
d1ekga_,1ekg,a+b,A:
d2fqla1,2fql,a+b,A:61-172
d1ew4a_,1ew4,a+b,A:
d2fug71,2fug,a+b,7:3-129
d1sgoa_,1sgo,a+b,A:
d1v5ra1,1v5r,a+b,A:7-91
d1ylxa1,1ylx,a+b,A:1-100
d1usub_,1usu,a+b,B:
d1ewfa1,1ewf,a+b,A:1-217
d1ewfa2,1ewf,a+b,A:218-456
d2sici_,2sic,a+b,I:
d2bu1a1,2bu1,a+b,A:1-129
d1qbea_,1qbe,a+b,A:
d1dwna_,1dwn,a+b,A:
d1l8ba_,1l8b,a+b,A:
d1rf8a_,1rf8,a+b,A:
d1ztpa1,1ztp,a+b,A:17-250
d3grsa3,3grs,a+b,A:364-478
d1feca3,1fec,a+b,A:358-485
d1h6va3,1h6v,a+b,A:367-499
d1m6ia3,1m6i,a+b,A:478-608
d1nhpa3,1nhp,a+b,A:322-447
d1d7ya3,1d7y,a+b,A:309-405
d1q1ra3,1q1r,a+b,A:320-422
d1ojta3,1ojt,a+b,A:471-598
d1v59a3,1v59,a+b,A:356-478
d1xdia2,1xdi,a+b,A:349-466
d1mo9a3,1mo9,a+b,A:384-523
d1fcda3,1fcd,a+b,A:328-401
d1xhca3,1xhc,a+b,A:290-351
d1n62c1,1n62,a+b,C:178-286
d1v97a4,1v97,a+b,A:415-528
d1jroa3,1jro,a+b,A:346-462
